Time,Latitude (deg): ,Longitude (deg): ,Altitude(mm),Pulse,SATS
6309138,39.308464,-119.917961,2771748,1,20
6309303,39.308464,-119.917961,2771819,1,20
6309518,39.308464,-119.917961,2771917,1,20
6309737,39.308464,-119.917961,2771959,1,20
6309950,39.308460,-119.917961,2772128,1,20
6310115,39.308460,-119.917961,2772175,1,20
6310330,39.308456,-119.917961,2772090,1,20
6310545,39.308453,-119.917961,2771997,1,20
6310711,39.308456,-119.917961,2771994,1,20
6310925,39.308453,-119.917961,2771878,1,20
6311141,39.308453,-119.917961,2771645,1,20
6311355,39.308453,-119.917961,2771509,1,19
6311520,39.308453,-119.917961,2771350,1,19
6311735,39.308453,-119.917961,2771427,1,18
6311956,39.308453,-119.917961,2771553,1,19
6312120,39.308453,-119.917961,2771655,0,19
6312335,39.308453,-119.917961,2771710,1,20
6312550,39.308453,-119.917961,2771706,1,20
6312715,39.308453,-119.917961,2771742,1,19
6312930,39.308453,-119.917961,2771790,1,19
6313146,39.308453,-119.917961,2771822,1,19
6313310,39.308453,-119.917961,2771808,1,19
6313525,39.308453,-119.917961,2771836,1,19
6313740,39.308453,-119.917961,2771869,1,19
6313905,39.308456,-119.917961,2771914,0,19
6314126,39.308456,-119.917961,2771962,0,18
6314347,39.308456,-119.917961,2771980,0,19
6314512,39.308456,-119.917961,2772011,0,20
6314727,39.308456,-119.917961,2772029,0,20
6314941,39.308456,-119.917961,2772036,0,20
6315107,39.308456,-119.917961,2772062,0,20
6315322,39.308456,-119.917961,2772105,0,20
6315538,39.308456,-119.917961,2772137,0,20
6315752,39.308456,-119.917961,2772181,0,20
6315918,39.308453,-119.917961,2772213,0,20
6316133,39.308456,-119.917961,2772233,0,20
6316348,39.308456,-119.917961,2772259,0,20
6316517,39.308456,-119.917961,2772302,0,20
6316731,39.308456,-119.917961,2772318,0,20
6316946,39.308456,-119.917961,2772353,1,20
6317110,39.308456,-119.917961,2772385,1,20
6317324,39.308453,-119.917961,2772425,1,20
6317539,39.308453,-119.917961,2772456,1,20
6317753,39.308453,-119.917961,2772471,1,20
6317918,39.308453,-119.917961,2772493,1,20
6318135,39.308453,-119.917961,2772527,1,20
6318350,39.308453,-119.917961,2772553,1,20
6318516,39.308453,-119.917961,2772574,1,20
6318731,39.308456,-119.917961,2772598,1,20
6318950,39.308456,-119.917961,2772624,1,20
6319116,39.308456,-119.917961,2772650,0,20
6319333,39.308456,-119.917961,2772682,0,20
6319547,39.308456,-119.917961,2772712,0,20
6319713,39.308453,-119.917961,2772725,0,20
6319929,39.308453,-119.917961,2772760,1,20
6320145,39.308453,-119.917961,2772782,1,20
6320309,39.308453,-119.917961,2772804,1,20
6320524,39.308453,-119.917961,2772822,1,20
6320739,39.308453,-119.917961,2772839,1,20
6320905,39.308453,-119.917961,2772856,1,20
6321120,39.308453,-119.917961,2772871,1,20
6321342,39.308453,-119.917961,2772891,0,20
6321507,39.308453,-119.917961,2772907,0,20
6321723,39.308453,-119.917961,2772923,0,20
6321938,39.308453,-119.917961,2772951,0,20
6322155,39.308453,-119.917961,2772963,0,20
6322319,39.308453,-119.917961,2772987,0,20
6322534,39.308453,-119.917961,2772995,0,20
6322750,39.308453,-119.917961,2773011,0,20
6322916,39.308453,-119.917961,2773028,0,20
6323130,39.308453,-119.917961,2773027,0,20
6323345,39.308453,-119.917961,2773040,0,20
6323514,39.308453,-119.917961,2773053,0,20
6323729,39.308453,-119.917961,2773069,0,20
6323944,39.308453,-119.917961,2773076,0,20
6324109,39.308453,-119.917961,2773089,0,20
6324324,39.308453,-119.917961,2773098,0,20
6324540,39.308453,-119.917961,2773110,0,20
6324704,39.308453,-119.917961,2773123,0,20
6324919,39.308453,-119.917961,2773134,0,20
6325135,39.308453,-119.917961,2773154,0,20
6325351,39.308453,-119.917961,2773162,0,20
6325517,39.308453,-119.917961,2773183,0,20
6325733,39.308453,-119.917961,2773192,0,20
6325952,39.308453,-119.917961,2773216,0,20
6326119,39.308453,-119.917961,2773225,1,20
6326334,39.308453,-119.917961,2773238,1,20
6326550,39.308453,-119.917961,2773241,1,20
6326716,39.308453,-119.917961,2773265,1,20
6326932,39.308453,-119.917961,2773281,1,20
6327147,39.308453,-119.917961,2773285,1,20
6327313,39.308453,-119.917961,2773302,1,20
6327528,39.308453,-119.917961,2773317,1,20
6327744,39.308453,-119.917961,2773338,1,20
6327910,39.308453,-119.917961,2773353,1,20
6328125,39.308453,-119.917961,2773365,1,20
6328345,39.308453,-119.917961,2773391,1,20
6328511,39.308453,-119.917961,2773405,1,20
6328726,39.308453,-119.917961,2773423,1,20
6328941,39.308453,-119.917961,2773444,1,20
6329157,39.308453,-119.917961,2773460,1,20
6329322,39.308453,-119.917961,2773483,1,20
6329537,39.308453,-119.917961,2773499,1,20
6329753,39.308453,-119.917961,2773524,1,20
6329920,39.308453,-119.917961,2773539,1,20
6330137,39.308453,-119.917961,2773563,1,20
6330354,39.308453,-119.917961,2773578,1,20
6330523,39.308453,-119.917961,2773598,1,20
6330740,39.308453,-119.917961,2773613,1,20
6330906,39.308453,-119.917961,2773626,1,20
6331122,39.308453,-119.917961,2773647,1,20
6331338,39.308453,-119.917961,2773654,1,20
6331504,39.308453,-119.917961,2773677,1,20
6331719,39.308453,-119.917961,2773686,1,20
6331935,39.308453,-119.917961,2773701,1,20
6332152,39.308453,-119.917961,2773712,1,20
6332318,39.308453,-119.917961,2773723,0,20
6332533,39.308453,-119.917961,2773745,0,20
6332750,39.308453,-119.917961,2773756,0,20
6332920,39.308453,-119.917961,2773773,0,20
6333137,39.308453,-119.917961,2773779,0,20
6333353,39.308453,-119.917961,2773789,0,20
6333520,39.308453,-119.917961,2773798,0,20
6333737,39.308453,-119.917961,2773810,1,20
6333954,39.308453,-119.917961,2773814,1,20
6334127,39.308453,-119.917961,2773829,1,20
6334346,39.308453,-119.917961,2773836,1,20
6334512,39.308453,-119.917961,2773850,1,20
6334727,39.308453,-119.917961,2773854,1,20
6334944,39.308453,-119.917961,2773858,1,20
6335110,39.308453,-119.917961,2773877,1,20
6335332,39.308453,-119.917961,2773885,1,20
6335547,39.308453,-119.917961,2773883,1,20
6335713,39.308453,-119.917961,2773891,0,20
6335928,39.308453,-119.917961,2773899,0,20
6336145,39.308453,-119.917961,2773906,0,20
6336309,39.308453,-119.917961,2773901,0,20
6336524,39.308453,-119.917961,2773911,0,20
6336739,39.308453,-119.917961,2773916,0,20
6336905,39.308453,-119.917961,2773916,0,20
6337121,39.308453,-119.917961,2773921,0,20
6337336,39.308453,-119.917961,2773924,0,20
6337555,39.308453,-119.917961,2773934,0,20
6337721,39.308453,-119.917961,2773934,0,20
6337936,39.308453,-119.917961,2773943,0,20
6338152,39.308453,-119.917961,2773911,0,20
6338317,39.308453,-119.917961,2773941,0,20
6338534,39.308453,-119.917961,2773934,0,20
6338748,39.308453,-119.917961,2773937,0,20
6338914,39.308453,-119.917961,2773945,0,20
6339128,39.308453,-119.917961,2773934,0,20
6339342,39.308453,-119.917961,2773928,1,20
6339507,39.308453,-119.917961,2773916,1,20
6339724,39.308453,-119.917961,2773907,1,20
6339943,39.308453,-119.917961,2773891,1,20
6340108,39.308453,-119.917961,2773871,1,20
6340323,39.308453,-119.917961,2773852,1,20
6340539,39.308453,-119.917961,2773852,1,20
6340703,39.308453,-119.917961,2773821,1,20
6340917,39.308453,-119.917961,2773793,1,20
6341133,39.308453,-119.917961,2773793,1,20
6341347,39.308453,-119.917961,2773759,1,20
6341513,39.308453,-119.917961,2773750,1,20
6341727,39.308453,-119.917961,2773746,0,20
6341942,39.308453,-119.917961,2773696,0,20
6342111,39.308453,-119.917961,2773686,1,20
6342326,39.308453,-119.917961,2773668,1,20
6342541,39.308453,-119.917961,2773662,1,20
6342706,39.308453,-119.917961,2773647,1,20
6342921,39.308453,-119.917961,2773637,1,20
6343136,39.308453,-119.917961,2773627,1,20
6343351,39.308453,-119.917961,2773617,1,20
6343516,39.308453,-119.917961,2773612,1,20
6343731,39.308453,-119.917961,2773594,1,20
6343946,39.308453,-119.917961,2773587,1,20
6344111,39.308453,-119.917961,2773578,1,20
6344326,39.308453,-119.917961,2773567,1,20
6344546,39.308453,-119.917961,2773549,1,20
6344711,39.308453,-119.917961,2773530,1,20
6344926,39.308453,-119.917961,2773513,1,20
6345140,39.308453,-119.917961,2773496,1,20
6345306,39.308453,-119.917961,2773484,1,20
6345521,39.308453,-119.917961,2773474,1,20
6345736,39.308453,-119.917961,2773449,0,20
6345952,39.308453,-119.917961,2773445,0,20
6346117,39.308453,-119.917961,2773442,1,20
6346333,39.308453,-119.917961,2773433,1,20
6346547,39.308453,-119.917961,2773441,1,20
6346713,39.308453,-119.917961,2773442,1,20
6346932,39.308453,-119.917961,2773428,1,20
6347146,39.308453,-119.917961,2773413,1,20
6347312,39.308453,-119.917961,2773418,1,20
6347527,39.308453,-119.917961,2773417,1,20
6347742,39.308453,-119.917961,2773415,0,20
6347906,39.308453,-119.917961,2773397,0,20
6348122,39.308453,-119.917961,2773393,0,20
6348337,39.308453,-119.917961,2773377,0,20
6348552,39.308453,-119.917961,2773369,0,20
6348717,39.308453,-119.917961,2773366,0,20
6348932,39.308453,-119.917961,2773355,0,20
6349152,39.308453,-119.917961,2773353,0,20
6349317,39.308453,-119.917961,2773348,0,20
6349532,39.308453,-119.917961,2773341,0,20
6349747,39.308453,-119.917961,2773321,0,20
6349913,39.308453,-119.917961,2773324,0,20
6350127,39.308453,-119.917961,2773305,0,20
6350341,39.308453,-119.917961,2773309,0,20
6350506,39.308453,-119.917961,2773296,0,20
6350722,39.308453,-119.917961,2773285,0,20
6350936,39.308453,-119.917961,2773274,0,20
6351152,39.308453,-119.917961,2773235,0,20
6351317,39.308453,-119.917961,2773205,0,20
6351536,39.308453,-119.917961,2773165,0,20
6351751,39.308453,-119.917961,2773134,0,20
6351916,39.308453,-119.917961,2773092,0,20
6352131,39.308453,-119.917961,2773086,0,20
6352346,39.308453,-119.917961,2773064,0,20
6352512,39.308453,-119.917961,2773056,0,20
6352727,39.308453,-119.917961,2773050,0,20
6352942,39.308453,-119.917961,2773041,0,20
6353106,39.308453,-119.917961,2773032,0,20
6353320,39.308453,-119.917961,2773024,1,20
6353536,39.308453,-119.917961,2773025,1,20
6353751,39.308453,-119.917961,2773019,1,20
6353921,39.308453,-119.917961,2773014,0,20
6354144,39.308453,-119.917961,2773006,0,20
6354310,39.308453,-119.917961,2773000,0,20
6354524,39.308453,-119.917961,2773002,0,20
6354739,39.308453,-119.917961,2772999,0,20
6354904,39.308453,-119.917961,2772987,0,20
6355119,39.308453,-119.917961,2772981,0,20
6355334,39.308453,-119.917961,2772968,0,20
6355550,39.308453,-119.917961,2772963,0,20
6355715,39.308453,-119.917961,2772955,1,20
6355929,39.308453,-119.917961,2772952,1,20
6356148,39.308453,-119.917961,2772945,1,20
6356314,39.308453,-119.917961,2772942,1,20
6356528,39.308453,-119.917961,2772938,1,20
6356742,39.308453,-119.917961,2772934,1,20
6356907,39.308453,-119.917961,2772938,1,20
6357122,39.308453,-119.917961,2772926,1,20
6357337,39.308453,-119.917961,2772925,1,20
6357552,39.308453,-119.917961,2772924,1,20
6357717,39.308453,-119.917961,2772923,1,20
6357932,39.308453,-119.917961,2772921,1,20
6358149,39.308453,-119.917961,2772914,1,20
6358315,39.308453,-119.917961,2772912,1,20
6358534,39.308453,-119.917961,2772910,1,20
6358749,39.308453,-119.917961,2772902,1,20
6358914,39.308453,-119.917961,2772907,1,20
6359128,39.308453,-119.917961,2772890,1,20
6359343,39.308453,-119.917961,2772885,1,20
6359508,39.308453,-119.917961,2772885,1,20
6359723,39.308453,-119.917961,2772876,1,20
6359938,39.308453,-119.917961,2772874,1,20
6360103,39.308453,-119.917961,2772868,0,20
6360318,39.308453,-119.917961,2772864,0,20
6360534,39.308453,-119.917961,2772860,0,20
6360748,39.308453,-119.917961,2772865,0,20
6360917,39.308453,-119.917961,2772856,0,20
6361132,39.308453,-119.917961,2772851,0,20
6361347,39.308453,-119.917961,2772852,0,20
6361513,39.308453,-119.917961,2772853,0,20
6361728,39.308453,-119.917961,2772846,0,20
6361943,39.308453,-119.917961,2772838,0,20
6362108,39.308453,-119.917961,2772835,0,20
6362325,39.308453,-119.917961,2772831,0,20
6362539,39.308453,-119.917961,2772833,0,20
6362705,39.308453,-119.917961,2772827,0,20
6362920,39.308453,-119.917961,2772831,0,20
6363140,39.308453,-119.917961,2772828,0,20
6363305,39.308453,-119.917961,2772826,0,20
6363520,39.308453,-119.917961,2772833,0,20
6363736,39.308453,-119.917961,2772844,0,20
6363952,39.308453,-119.917961,2772844,0,20
6364118,39.308453,-119.917961,2772843,0,20
6364334,39.308453,-119.917961,2772852,0,20
6364549,39.308453,-119.917961,2772865,1,20
6364714,39.308453,-119.917961,2772888,1,20
6364928,39.308453,-119.917961,2772913,1,20
6365144,39.308453,-119.917961,2772947,1,20
6365308,39.308453,-119.917961,2772985,1,20
6365528,39.308453,-119.917961,2773023,1,20
6365743,39.308453,-119.917961,2773037,1,20
6365908,39.308453,-119.917961,2773058,1,20
6366123,39.308453,-119.917961,2773092,1,20
6366338,39.308453,-119.917961,2773103,0,20
6366503,39.308453,-119.917961,2773135,0,20
6366718,39.308453,-119.917961,2773164,0,20
6366933,39.308453,-119.917961,2773179,0,20
6367148,39.308453,-119.917961,2773197,0,20
6367313,39.308453,-119.917961,2773216,0,20
6367528,39.308453,-119.917961,2773249,0,20
6367746,39.308453,-119.917961,2773275,0,20
6367911,39.308453,-119.917961,2773309,0,20
6368127,39.308453,-119.917961,2773349,0,20
6368343,39.308453,-119.917961,2773362,0,20
6368509,39.308453,-119.917961,2773380,0,20
6368723,39.308453,-119.917961,2773393,0,20
6368938,39.308453,-119.917961,2773411,0,20
6369154,39.308453,-119.917961,2773421,0,20
6369318,39.308453,-119.917961,2773428,0,20
6369534,39.308453,-119.917961,2773429,0,20
6369748,39.308453,-119.917961,2773448,0,20
6369912,39.308453,-119.917961,2773465,0,20
6370135,39.308453,-119.917961,2773473,0,20
6370350,39.308453,-119.917961,2773480,0,20
6370516,39.308453,-119.917961,2773488,0,20
6370731,39.308453,-119.917961,2773483,1,20
6370946,39.308453,-119.917961,2773488,1,20
6371112,39.308453,-119.917961,2773491,1,20
6371327,39.308453,-119.917961,2773489,1,20
6371542,39.308453,-119.917961,2773492,1,20
6371709,39.308453,-119.917961,2773488,1,20
6371923,39.308453,-119.917961,2773490,1,20
6372140,39.308453,-119.917961,2773490,1,20
6372305,39.308453,-119.917961,2773492,0,20
6372524,39.308453,-119.917961,2773497,0,20
6372738,39.308453,-119.917961,2773497,0,20
6372904,39.308453,-119.917961,2773502,0,20
6373119,39.308453,-119.917961,2773507,0,20
6373337,39.308453,-119.917961,2773501,0,20
6373551,39.308453,-119.917961,2773511,0,20
6373717,39.308453,-119.917961,2773513,0,20
6373933,39.308453,-119.917961,2773514,0,20
6374158,39.308453,-119.917961,2773512,0,20
6374324,39.308453,-119.917961,2773522,0,20
6374540,39.308453,-119.917961,2773521,0,20
6374712,39.308453,-119.917961,2773525,0,20
6374928,39.308453,-119.917961,2773523,0,20
6375143,39.308453,-119.917961,2773527,0,20
6375308,39.308449,-119.917961,2773524,0,20
6375524,39.308449,-119.917961,2773526,0,20
6375738,39.308449,-119.917961,2773537,0,20
6375904,39.308449,-119.917961,2773535,1,20
6376118,39.308449,-119.917961,2773538,1,20
6376334,39.308449,-119.917961,2773554,1,20
6376549,39.308449,-119.917961,2773562,1,20
6376717,39.308449,-119.917961,2773575,1,20
6376932,39.308449,-119.917961,2773594,1,20
6377152,39.308449,-119.917961,2773599,1,20
6377318,39.308449,-119.917961,2773617,1,20
6377533,39.308449,-119.917961,2773609,1,20
6377749,39.308449,-119.917961,2773613,1,20
6377913,39.308449,-119.917961,2773622,1,20
6378128,39.308449,-119.917961,2773622,1,20
6378344,39.308449,-119.917961,2773636,1,20
6378509,39.308449,-119.917961,2773628,1,20
6378724,39.308449,-119.917961,2773631,0,20
6378938,39.308449,-119.917961,2773639,0,20
6379104,39.308449,-119.917961,2773644,0,20
6379318,39.308449,-119.917961,2773650,0,20
6379539,39.308449,-119.917961,2773658,0,20
6379705,39.308449,-119.917961,2773669,0,20
6379920,39.308449,-119.917961,2773670,0,20
6380136,39.308449,-119.917961,2773668,0,20
6380353,39.308449,-119.917961,2773672,0,20
6380518,39.308449,-119.917961,2773679,0,20
6380733,39.308449,-119.917961,2773678,0,20
6380948,39.308449,-119.917961,2773686,0,20
6381114,39.308449,-119.917961,2773679,0,20
6381329,39.308449,-119.917961,2773675,0,20
6381545,39.308449,-119.917961,2773677,0,20
6381714,39.308449,-119.917961,2773664,0,20
6381928,39.308449,-119.917961,2773665,0,20
6382143,39.308449,-119.917961,2773656,0,20
6382309,39.308449,-119.917961,2773651,0,20
6382523,39.308449,-119.917961,2773645,0,20
6382738,39.308449,-119.917961,2773635,0,20
6382953,39.308449,-119.917961,2773627,0,20
6383118,39.308449,-119.917961,2773620,0,20
6383333,39.308449,-119.917961,2773618,0,20
6383548,39.308449,-119.917961,2773606,0,20
6383714,39.308449,-119.917961,2773602,1,20
6383929,39.308449,-119.917961,2773593,1,20
6384150,39.308449,-119.917961,2773589,1,20
6384315,39.308449,-119.917961,2773594,1,20
6384530,39.308449,-119.917961,2773592,1,20
6384745,39.308449,-119.917961,2773594,1,20
6384909,39.308449,-119.917961,2773589,0,20
6385123,39.308449,-119.917961,2773585,0,20
6385337,39.308449,-119.917961,2773580,0,20
6385502,39.308449,-119.917961,2773577,0,20
6385718,39.308449,-119.917961,2773578,0,20
6385933,39.308449,-119.917961,2773571,0,20
6386148,39.308449,-119.917961,2773560,0,20
6386313,39.308449,-119.917961,2773553,0,20
6386531,39.308449,-119.917961,2773550,0,20
6386746,39.308449,-119.917961,2773541,0,20
6386910,39.308449,-119.917961,2773537,0,20
6387126,39.308449,-119.917961,2773535,0,20
6387341,39.308449,-119.917961,2773536,0,20
6387506,39.308449,-119.917961,2773528,1,20
6387721,39.308449,-119.917961,2773530,1,20
6387936,39.308449,-119.917961,2773535,0,20
6388152,39.308449,-119.917961,2773523,0,20
6388317,39.308449,-119.917961,2773528,0,20
6388531,39.308449,-119.917961,2773532,0,20
6388750,39.308449,-119.917961,2773529,0,20
6388915,39.308449,-119.917961,2773526,0,20
6389130,39.308449,-119.917961,2773526,0,20
6389345,39.308449,-119.917961,2773527,0,20
6389509,39.308449,-119.917961,2773526,0,20
6389725,39.308449,-119.917961,2773528,0,20
6389940,39.308449,-119.917961,2773532,0,20
6390105,39.308449,-119.917961,2773528,0,20
6390320,39.308449,-119.917961,2773528,0,20
6390535,39.308449,-119.917961,2773518,0,20
6390751,39.308449,-119.917961,2773512,0,20
6390915,39.308449,-119.917961,2773507,0,20
6391138,39.308449,-119.917961,2773514,1,20
6391303,39.308449,-119.917961,2773507,0,20
6391518,39.308449,-119.917961,2773497,0,20
6391733,39.308449,-119.917961,2773493,0,20
6391948,39.308449,-119.917961,2773483,0,20
6392114,39.308449,-119.917961,2773472,0,20
6392328,39.308449,-119.917961,2773466,0,20
6392542,39.308449,-119.917961,2773459,0,20
6392707,39.308449,-119.917961,2773450,0,20
6392922,39.308449,-119.917961,2773439,0,20
6393137,39.308449,-119.917961,2773432,0,20
6393358,39.308449,-119.917961,2773421,0,20
6393523,39.308449,-119.917961,2773406,0,20
6393739,39.308449,-119.917961,2773389,0,20
6393903,39.308449,-119.917961,2773383,0,20
6394125,39.308449,-119.917961,2773368,0,20
6394342,39.308449,-119.917961,2773342,0,20
6394507,39.308449,-119.917961,2773334,0,20
6394721,39.308449,-119.917961,2773308,0,20
6394936,39.308449,-119.917961,2773286,0,20
6395102,39.308453,-119.917961,2773251,0,20
6395316,39.308453,-119.917961,2773216,0,20
6395531,39.308453,-119.917961,2773183,0,20
6395752,39.308453,-119.917961,2773154,0,20
6395916,39.308453,-119.917976,2773121,0,20
6396130,39.308453,-119.917976,2773094,0,20
6396345,39.308453,-119.917976,2773074,1,20
6396511,39.308453,-119.917976,2773052,1,20
6396726,39.308453,-119.917976,2773030,1,20
6396941,39.308453,-119.917976,2773008,1,20
6397106,39.308453,-119.917976,2772981,1,20
